Date,Variation,Valeur,Volume Devise Total,Cours Ajuste,Volume Ajuste Total,Cours Normal,Volume Normal Total,source
2026-04-17,-1.93,5676480,5676480,3805,1473,3805,1473,Sicable
2026-04-17,2.38,99672090,99672090,8600,11645,8600,11645,DATA
2026-04-17,-0.49,26787215,26787215,2040,13375,2040,13375,DATA
2026-04-17,0.87,6109650,6109650,23705,251,23705,251,BICC
2026-04-17,1.08,16532750,16532750,4700,3562,4700,3562,DATA
2026-04-17,3.44,8582145,8582145,16250,526,16250,526,DATA
2026-04-17,-1.93,5676480,5676480,3805,1473,3805,1473,DATA
2026-04-17,0.87,6109650,6109650,23705,251,23705,251,DATA
2026-04-17,-2.0,29399920,29399920,14700,1951,14700,1951,DATA
2026-04-17,2.24,14865015,14865015,20500,734,20500,734,Sitab_ci
2026-04-17,0.27,12673035,12673035,1875,6800,1875,6800,Uniwax
2026-04-17,-1.02,17358055,17358055,14050,1231,14050,1231,DATA
2026-04-17,0.0,998490,998490,7140,139,7140,139,DATA
2026-04-17,-3.83,657460,657460,1505,422,1505,422,Bernabe
2026-04-17,1.81,9696695,9696695,3930,2521,3930,2521,LNBB
2026-04-17,0.67,38275360,38275360,6795,5682,6795,5682,BOA_SN
2026-04-17,-1.9,4215235,4215235,4900,858,4900,858,Tractafric
2026-04-17,-6.61,12037075,12037075,2755,4278,2755,4278,Setao
2026-04-17,0.0,12491690,12491690,3280,3925,3280,3925,DATA
2026-04-17,-5.03,8956335,8956335,1890,4722,1890,4722,DATA
2026-04-17,-0.32,5143310,5143310,1545,3325,1545,3325,Cfao
2026-04-17,-7.14,97608234,97608234,26,3753668,26,3753668,DATA
2026-04-17,0.0,2475175,2475175,2795,885,2795,885,Total ci
2026-04-17,-2.0,29399920,29399920,14700,1951,14700,1951,Orange ci
2026-04-17,0.0,21414480,21414480,5630,3817,5630,3817,BOA_BF
2026-04-17,0.0,998490,998490,7140,139,7140,139,SODE CI
2026-04-17,0.67,38275360,38275360,6795,5682,6795,5682,DATA
2026-04-17,0.92,5758310,5758310,2200,2628,2200,2628,Filtisac
2026-04-17,0.0,1186156905,1186156905,33000,36854,33000,36854,SGB CI
2026-04-17,0.92,5758310,5758310,2200,2628,2200,2628,DATA
2026-04-17,0.0,3922480,3922480,11535,339,11535,339,DATA
2026-04-17,0.0,3922480,3922480,11535,339,11535,339,SMBC
2026-04-17,-0.63,2328340,2328340,7870,295,7870,295,SOGB
2026-04-17,3.62,38941880,38941880,28495,1367,28495,1367,DATA
2026-04-17,0.0,8849070,8849070,3100,2843,3100,2843,DATA
2026-04-17,6.67,100760545,100760545,3200,32890,3200,32890,BOA_NIGER
2026-04-17,-7.14,19000705,19000705,1625,11636,1625,11636,SEMC
2026-04-17,-3.57,8851395,8851395,2700,3270,2700,3270,DATA
2026-04-17,1.85,4688805,4688805,16805,280,16805,280,DATA
2026-04-17,3.44,8582145,8582145,16250,526,16250,526,ECOBANK_CI
2026-04-17,-7.43,20243475,20243475,3836,5272,5425,3728,SAFCA
2026-04-17,0.0,4601990,4601990,2720,1689,2720,1689,Onatel bf
2026-04-17,-7.14,19000705,19000705,1625,11636,1625,11636,DATA
2026-04-17,-4.2,8866195,8866195,3305,2653,3305,2653,DATA
2026-04-17,-5.03,8956335,8956335,1890,4722,1890,4722,Vivo energy
2026-04-17,-7.43,20243475,20243475,3836,5272,5425,3728,DATA
2026-04-17,0.27,12673035,12673035,1875,6800,1875,6800,DATA
2026-04-17,6.67,100760545,100760545,3200,32890,3200,32890,DATA
2026-04-17,1.69,7606040,7606040,12000,638,12000,638,Nestle
2026-04-17,0.0,1186156905,1186156905,33000,36854,33000,36854,DATA
2026-04-17,1.69,7606040,7606040,12000,638,12000,638,DATA
2026-04-17,-1.47,14627335,14627335,3360,4358,3360,4358,ORAGROUP_TOGO
2026-04-20,0.0,18957720,18957720,4700,4060,4700,4060,BOA_MALI
2026-04-20,-2.16,36998020,36998020,7700,4754,7700,4754,SOGB
2026-04-20,3.85,71293023,71293023,27,2798037,27,2798037,ETIT
2026-04-20,-0.07,35622855,35622855,7015,5082,7015,5082,DATA
2026-04-20,-0.66,51162055,51162055,6750,7563,6750,7563,DATA
2026-04-20,0.0,5335550,5335550,2720,1963,2720,1963,Onatel bf
2026-04-20,-4.61,17988075,17988075,3205,5519,3205,5519,DATA
2026-04-20,-0.49,5205000,5205000,8060,645,8060,645,DATA
2026-04-20,3.65,361400,361400,1560,235,1560,235,DATA
2026-04-20,0.0,14680855,14680855,5110,2873,5110,2873,DATA
2026-04-20,0.0,8108440,8108440,11535,701,11535,701,SMBC
2026-04-20,-1.53,3924550,3924550,39190,103,39190,103,DATA
2026-04-20,-0.03,11918365,11918365,16800,708,16800,708,DATA
2026-04-20,-0.23,3005090,3005090,2195,1376,2195,1376,Filtisac
2026-04-20,-0.61,821608050,821608050,32800,26097,32800,26097,DATA
2026-04-20,1.3,5441535,5441535,7395,739,7395,739,Saph
2026-04-20,7.48,49863055,49863055,4123,12929,5830,9143,DATA
2026-04-20,0.0,8108440,8108440,11535,701,11535,701,DATA
2026-04-20,0.73,11896545,11896545,1380,8680,1380,8680,DATA
2026-04-20,0.27,44592055,44592055,5645,8009,5645,8009,BOA_BF
2026-04-20,-2.16,36998020,36998020,7700,4754,7700,4754,DATA
2026-04-20,1.1,491022845,491022845,8695,58194,8695,58194,BOA_CI
2026-04-20,4.0,669780865,669780865,12480,53612,12480,53612,DATA
2026-04-20,0.0,16305655,16305655,1875,8755,1875,8755,Uniwax
2026-04-20,-0.33,74163075,74163075,28400,2611,28400,2611,Sonatel
2026-04-20,-2.71,15812205,15812205,15810,999,15810,999,DATA
2026-04-20,0.32,9003040,9003040,1550,5813,1550,5813,DATA
2026-04-20,3.65,361400,361400,1560,235,1560,235,Bernabe
2026-04-20,-0.91,19268780,19268780,3250,5889,3250,5889,DATA
2026-04-20,1.36,2475025,2475025,14900,165,14900,165,Orange ci
2026-04-20,0.3,560755,560755,3315,167,3315,167,Servair
2026-04-20,0.0,2010150,2010150,4900,406,4900,406,DATA
2026-04-20,0.0,2392380,2392380,57500,41,57500,41,Unilever
2026-04-20,0.0,859215,859215,4220,206,4220,206,DATA
2026-04-20,0.0,2010150,2010150,4900,406,4900,406,Tractafric
2026-04-20,3.28,91836045,91836045,3305,27574,3305,27574,DATA
2026-04-20,4.0,669780865,669780865,12480,53612,12480,53612,Nestle
2026-04-20,0.0,16305655,16305655,1875,8755,1875,8755,DATA
2026-04-20,7.38,6604955,6604955,1745,3861,1745,3861,DATA
2026-04-20,-2.71,15812205,15812205,15810,999,15810,999,ECOBANK_CI
2026-04-20,-0.23,3005090,3005090,2195,1376,2195,1376,DATA
2026-04-20,-4.61,17988075,17988075,3205,5519,3205,5519,ORAGROUP_TOGO
2026-04-20,-0.33,74163075,74163075,28400,2611,28400,2611,DATA
2026-04-20,5.46,16262880,16262880,25000,649,25000,649,BICC
2026-04-20,-0.56,19809065,19809065,1775,11135,1775,11135,DATA
2026-04-20,0.84,3662590,3662590,7200,506,7200,506,DATA
2026-04-20,0.19,49538855,49538855,8000,6227,8000,6227,DATA
2026-04-20,3.28,91836045,91836045,3305,27574,3305,27574,BOA_NIGER
2026-04-20,-1.61,6609775,6609775,3050,2117,3050,2117,DATA
2026-04-20,0.0,18957720,18957720,4700,4060,4700,4060,DATA
2026-04-20,-0.61,821608050,821608050,32800,26097,32800,26097,SGB CI
2026-04-20,5.46,16262880,16262880,25000,649,25000,649,DATA
2026-04-20,7.38,6604955,6604955,1745,3861,1745,3861,SEMC
2026-04-20,7.48,49863055,49863055,4123,12929,5830,9143,SAFCA
2026-04-20,0.26,10104265,10104265,1895,5347,1895,5347,Vivo energy
2026-04-20,1.36,2475025,2475025,14900,165,14900,165,DATA
2026-04-20,-0.13,3527575,3527575,3800,928,3800,928,DATA
2026-04-20,0.26,10104265,10104265,1895,5347,1895,5347,DATA
2026-04-20,0.3,560755,560755,3315,167,3315,167,DATA
2026-04-20,1.95,14200900,14200900,20900,687,20900,687,Sitab_ci
2026-04-20,0.84,3662590,3662590,7200,506,7200,506,SODE CI
2026-04-20,-1.61,3814055,3814055,2750,1371,2750,1371,Total ci
2026-04-20,0.32,9003040,9003040,1550,5813,1550,5813,Cfao
2026-04-20,3.85,71293023,71293023,27,2798037,27,2798037,DATA
2026-04-20,0.18,15702610,15702610,2760,5773,2760,5773,Setao
2026-04-20,-0.66,51162055,51162055,6750,7563,6750,7563,BOA_SN
2026-04-20,0.36,7948640,7948640,14100,564,14100,564,DATA
2026-04-20,-0.07,35622855,35622855,7015,5082,7015,5082,SIBC
2026-04-20,0.36,7948640,7948640,14100,564,14100,564,NSIA
2026-04-20,-0.19,12097405,12097405,2695,4506,2695,4506,DATA
2026-04-20,1.1,491022845,491022845,8695,58194,8695,58194,DATA
2026-04-20,-1.61,3814055,3814055,2750,1371,2750,1371,DATA
2026-04-20,0.73,11896545,11896545,1380,8680,1380,8680,NEI-CEDA
2026-04-20,0.0,22082415,22082415,2040,10806,2040,10806,DATA
2026-04-20,-0.49,5205000,5205000,8060,645,8060,645,Palm ci
2026-04-20,0.0,2392380,2392380,57500,41,57500,41,DATA
2026-04-20,-1.78,19365930,19365930,3860,5042,3860,5042,DATA
2026-04-20,-0.03,11918365,11918365,16800,708,16800,708,CORIS_BANK
2026-04-20,-0.56,19809065,19809065,1775,11135,1775,11135,AGL
2026-04-20,0.0,22082415,22082415,2040,10806,2040,10806,Sucrivoire
2026-04-20,0.19,49538855,49538855,8000,6227,8000,6227,BOA_BENIN
2026-04-20,-0.91,19268780,19268780,3250,5889,3250,5889,Total senegal
2026-04-20,0.0,14680855,14680855,5110,2873,5110,2873,BICB
2026-04-20,0.27,44592055,44592055,5645,8009,5645,8009,DATA
2026-04-20,1.3,5441535,5441535,7395,739,7395,739,DATA
2026-04-20,1.95,14200900,14200900,20900,687,20900,687,DATA
2026-04-20,-0.19,12097405,12097405,2695,4506,2695,4506,Erium ci
2026-04-20,0.0,5335550,5335550,2720,1963,2720,1963,DATA
2026-04-20,-1.78,19365930,19365930,3860,5042,3860,5042,LNBB
2026-04-20,-0.13,3527575,3527575,3800,928,3800,928,Sicable
2026-04-20,-1.61,6609775,6609775,3050,2117,3050,2117,CIE CI
2026-04-20,-1.53,3924550,3924550,39190,103,39190,103,Solibra
2026-04-20,0.0,859215,859215,4220,206,4220,206,Sicor_ci
2026-04-20,0.18,15702610,15702610,2760,5773,2760,5773,DATA
2026-04-21,0.0,59822830,59822830,20900,2910,20900,2910,DATA
2026-04-21,0.04,7226120,7226120,14105,512,14105,512,NSIA
2026-04-21,3.96,2021435,2021435,7485,288,7485,288,DATA
2026-04-21,5.54,6604545,6604545,2000,3336,2000,3336,Vivo energy
2026-04-21,0.03,9639635,9639635,14905,644,14905,644,DATA
2026-04-21,2.81,32385705,32385705,3295,10127,3295,10127,DATA
2026-04-21,-0.2,10710500,10710500,5100,2096,5100,2096,BICB
2026-04-21,-2.3,206032740,206032740,8495,24306,8495,24306,DATA
2026-04-21,-0.37,8395030,8395030,2710,3088,2710,3088,Onatel bf
2026-04-21,0.32,3645885,3645885,1565,2329,1565,2329,Bernabe
2026-04-21,0.0,5318440,5318440,8060,657,8060,657,DATA
2026-04-21,1.43,9235635,9235635,11700,799,11700,799,DATA
2026-04-21,-0.26,378376225,378376225,7680,51080,7680,51080,DATA
2026-04-21,3.26,4814005,4814005,2850,1670,2850,1670,Setao
2026-04-21,-2.56,1773980,1773980,3230,541,3230,541,Servair
2026-04-21,0.0,31348890,31348890,8000,3921,8000,3921,BOA_BENIN
2026-04-21,0.04,7226120,7226120,14105,512,14105,512,DATA
2026-04-21,2.81,32385705,32385705,3295,10127,3295,10127,ORAGROUP_TOGO
2026-04-21,-0.27,48298895,48298895,5630,8642,5630,8642,BOA_BF
2026-04-21,-3.04,4258475,4258475,12100,342,12100,342,DATA
2026-04-21,1.9,128180,128180,4300,30,4300,30,Sicor_ci
2026-04-21,-0.37,8395030,8395030,2710,3088,2710,3088,DATA
2026-04-21,0.0,4445685,4445685,1380,3243,1380,3243,NEI-CEDA
2026-04-21,-0.11,31768635,31768635,4695,6853,4695,6853,DATA
2026-04-21,-0.6,4922475,4922475,24850,197,24850,197,BICC
2026-04-21,-3.04,4258475,4258475,12100,342,12100,342,Nestle
2026-04-21,0.35,256574300,256574300,28500,8984,28500,8984,Sonatel
2026-04-21,0.0,59822830,59822830,20900,2910,20900,2910,Sitab_ci
2026-04-21,1.66,66690570,66690570,3360,20041,3360,20041,DATA
2026-04-21,5.54,6604545,6604545,2000,3336,2000,3336,DATA
2026-04-21,0.0,12125830,12125830,2695,4529,2695,4529,DATA
2026-04-21,-0.07,26974600,26974600,7010,3851,7010,3851,SIBC
2026-04-21,-1.76,1713930,1713930,38500,44,38500,44,Solibra
2026-04-21,-7.5,13867725,13867725,3515,3945,3515,3945,Sicable
2026-04-21,0.16,8607720,8607720,3055,2779,3055,2779,CIE CI
2026-04-21,3.26,4814005,4814005,2850,1670,2850,1670,DATA
2026-04-21,0.0,12125830,12125830,2695,4529,2695,4529,Erium ci
2026-04-21,0.0,5318440,5318440,8060,657,8060,657,Palm ci
2026-04-21,-1.82,28063490,28063490,2700,10612,2700,10612,DATA
2026-04-21,0.27,11337885,11337885,16845,674,16845,674,CORIS_BANK
2026-04-21,0.0,18330540,18330540,3860,4749,3860,4749,DATA
2026-04-21,-0.52,2246055,2246055,57200,39,57200,39,DATA
2026-04-21,-0.27,48298895,48298895,5630,8642,5630,8642,DATA
2026-04-21,-0.54,5738715,5738715,7355,776,7355,776,DATA
2026-04-21,1.69,42095870,42095870,1805,23600,1805,23600,AGL
2026-04-21,1.9,128180,128180,4300,30,4300,30,DATA
2026-04-21,-0.52,2246055,2246055,57200,39,57200,39,Unilever
2026-04-21,0.16,8607720,8607720,3055,2779,3055,2779,DATA
2026-04-21,1.66,66690570,66690570,3360,20041,3360,20041,BOA_NIGER
2026-04-21,0.0,31348890,31348890,8000,3921,8000,3921,DATA
2026-04-21,3.96,2021435,2021435,7485,288,7485,288,SODE CI
2026-04-21,2.58,1830225,1830225,1590,1160,1590,1160,Cfao
2026-04-21,3.15,4645290,4645290,1800,2573,1800,2573,SEMC
2026-04-21,-1.47,22334600,22334600,2010,11062,2010,11062,DATA
2026-04-21,-0.6,4922475,4922475,24850,197,24850,197,DATA
2026-04-21,0.59,13639195,13639195,6790,2017,6790,2017,BOA_SN
2026-04-21,6.33,18405900,18405900,4384,4177,6200,2954,SAFCA
2026-04-21,-2.56,1773980,1773980,3230,541,3230,541,DATA
2026-04-21,-1.82,28063490,28063490,2700,10612,2700,10612,Total ci
2026-04-21,1.14,3386455,3386455,2220,1532,2220,1532,DATA
2026-04-21,7.41,12135427,12135427,29,418463,29,418463,DATA
2026-04-21,0.0,23365010,23365010,15810,1430,15810,1430,ECOBANK_CI
2026-04-21,3.15,4645290,4645290,1800,2573,1800,2573,DATA
2026-04-21,6.52,169662960,169662960,34940,5091,34940,5091,SGB CI
2026-04-21,-2.04,9265800,9265800,4800,1891,4800,1891,Tractafric
2026-04-21,0.35,256574300,256574300,28500,8984,28500,8984,DATA
2026-04-21,0.0,9779040,9779040,1875,5219,1875,5219,DATA
2026-04-21,-1.54,1465950,1465950,3200,463,3200,463,Total senegal
2026-04-21,7.41,12135427,12135427,29,418463,29,418463,ETIT
2026-04-21,-7.5,13867725,13867725,3515,3945,3515,3945,DATA
2026-04-21,-0.11,31768635,31768635,4695,6853,4695,6853,BOA_MALI
2026-04-21,0.0,23365010,23365010,15810,1430,15810,1430,DATA
2026-04-21,1.14,3386455,3386455,2220,1532,2220,1532,Filtisac
2026-04-21,1.69,42095870,42095870,1805,23600,1805,23600,DATA
2026-04-21,1.43,9235635,9235635,11700,799,11700,799,SMBC
2026-04-21,0.27,11337885,11337885,16845,674,16845,674,DATA
2026-04-21,-1.76,1713930,1713930,38500,44,38500,44,DATA
2026-04-21,-1.54,1465950,1465950,3200,463,3200,463,DATA
2026-04-21,0.0,4445685,4445685,1380,3243,1380,3243,DATA
2026-04-21,-0.54,5738715,5738715,7355,776,7355,776,Saph
2026-04-21,0.0,9779040,9779040,1875,5219,1875,5219,Uniwax
2026-04-21,6.33,18405900,18405900,4384,4177,6200,2954,DATA
2026-04-21,0.59,13639195,13639195,6790,2017,6790,2017,DATA
2026-04-21,0.32,3645885,3645885,1565,2329,1565,2329,DATA
2026-04-21,0.03,9639635,9639635,14905,644,14905,644,Orange ci
2026-04-21,6.52,169662960,169662960,34940,5091,34940,5091,DATA
2026-04-21,-2.04,9265800,9265800,4800,1891,4800,1891,DATA
2026-04-21,-1.47,22334600,22334600,2010,11062,2010,11062,Sucrivoire
2026-04-21,-0.2,10710500,10710500,5100,2096,5100,2096,DATA
2026-04-21,-0.07,26974600,26974600,7010,3851,7010,3851,DATA
2026-04-21,0.0,18330540,18330540,3860,4749,3860,4749,LNBB
2026-04-21,-2.3,206032740,206032740,8495,24306,8495,24306,BOA_CI
2026-04-21,-0.26,378376225,378376225,7680,51080,7680,51080,SOGB
2026-04-21,2.58,1830225,1830225,1590,1160,1590,1160,DATA
2026-04-22,1.98,895675,895675,4895,183,4895,183,Tractafric
2026-04-22,-2.75,25366310,25366310,1945,13395,1945,13395,Vivo energy
2026-04-22,0.0,13843590,13843590,20900,664,20900,664,Sitab_ci
2026-04-22,-7.25,64947270,64947270,4066,15657,5750,11072,SAFCA
2026-04-22,1.2,11485320,11485320,16000,722,16000,722,DATA
2026-04-22,4.91,13036380,13036380,2990,4421,2990,4421,Setao
2026-04-22,4.15,2306130,2306130,1630,1415,1630,1415,DATA
2026-04-22,0.17,280026720,280026720,35000,8089,35000,8089,SGB CI
2026-04-22,-7.5,17042195,17042195,1665,10030,1665,10030,SEMC
2026-04-22,3.45,39419461,39419461,30,1328064,30,1328064,DATA
2026-04-22,0.37,5328215,5328215,2720,2008,2720,2008,Onatel bf
2026-04-22,1.24,19007380,19007380,2035,9409,2035,9409,DATA
2026-04-22,-1.85,9207170,9207170,2650,3469,2650,3469,Total ci
2026-04-22,-6.09,1891945,1891945,3005,612,3005,612,DATA
2026-04-22,2.32,12747660,12747660,3305,3968,3305,3968,DATA
2026-04-22,0.26,19287275,19287275,7700,2505,7700,2505,SOGB
2026-04-22,4.15,2306130,2306130,1630,1415,1630,1415,Bernabe
2026-04-22,0.17,280026720,280026720,35000,8089,35000,8089,DATA
2026-04-22,-2.73,34793850,34793850,3205,10818,3205,10818,ORAGROUP_TOGO
2026-04-22,0.28,8897505,8897505,1810,4775,1810,4775,DATA
2026-04-22,0.2,10454790,10454790,5110,2042,5110,2042,BICB
2026-04-22,-6.09,1891945,1891945,3005,612,3005,612,Total senegal
2026-04-22,-1.57,104359265,104359265,6900,15323,6900,15323,DATA
2026-04-22,-2.73,34793850,34793850,3205,10818,3205,10818,DATA
2026-04-22,-2.97,1308700,1308700,55500,23,55500,23,DATA
2026-04-22,0.2,10454790,10454790,5110,2042,5110,2042,DATA
2026-04-22,0.64,15125525,15125525,15000,1010,15000,1010,DATA
2026-04-22,1.98,895675,895675,4895,183,4895,183,DATA
2026-04-22,0.0,408761210,408761210,28500,14307,28500,14307,Sonatel
2026-04-22,-1.85,9207170,9207170,2650,3469,2650,3469,DATA
2026-04-22,4.0,3383320,3383320,1950,1735,1950,1735,DATA
2026-04-22,0.37,5328215,5328215,2720,2008,2720,2008,DATA
2026-04-22,-1.41,6352660,6352660,11535,549,11535,549,DATA
2026-04-22,4.91,13036380,13036380,2990,4421,2990,4421,DATA
2026-04-22,0.28,8897505,8897505,1810,4775,1810,4775,AGL
2026-04-22,0.0,19487920,19487920,7355,2632,7355,2632,Saph
2026-04-22,1.47,12616750,12616750,3100,4151,3100,4151,CIE CI
2026-04-22,-1.45,202876825,202876825,13900,15479,13900,15479,NSIA
2026-04-22,-1.57,104359265,104359265,6900,15323,6900,15323,SIBC
2026-04-22,-1.14,1217410,1217410,7400,163,7400,163,DATA
2026-04-22,0.19,3191490,3191490,2700,1187,2700,1187,DATA
2026-04-22,-6.92,14506715,14506715,15680,892,15680,892,DATA
2026-04-22,1.47,12616750,12616750,3100,4151,3100,4151,DATA
2026-04-22,4.17,111806840,111806840,3500,32917,3500,32917,DATA
2026-04-22,-6.92,14506715,14506715,15680,892,15680,892,CORIS_BANK
2026-04-22,1.24,19007380,19007380,2035,9409,2035,9409,Sucrivoire
2026-04-22,-2.75,25366310,25366310,1945,13395,1945,13395,DATA
2026-04-22,0.06,189046400,189046400,8500,22152,8500,22152,DATA
2026-04-22,-4.69,16711735,16711735,3350,5021,3350,5021,Sicable
2026-04-22,-1.3,6186500,6186500,38000,162,38000,162,Solibra
2026-04-22,-0.12,133145,133145,4295,31,4295,31,Sicor_ci
2026-04-22,2.5,140888685,140888685,8200,17454,8200,17454,BOA_BENIN
2026-04-22,0.19,3191490,3191490,2700,1187,2700,1187,Erium ci
2026-04-22,-4.69,16711735,16711735,3350,5021,3350,5021,DATA
2026-04-22,-0.72,5335810,5335810,1370,3890,1370,3890,NEI-CEDA
2026-04-22,-3.73,88771995,88771995,5420,16869,5420,16869,DATA
2026-04-22,-0.12,133145,133145,4295,31,4295,31,DATA
2026-04-22,0.0,13843590,13843590,20900,664,20900,664,DATA
2026-04-22,0.0,19487920,19487920,7355,2632,7355,2632,DATA
2026-04-22,3.45,39419461,39419461,30,1328064,30,1328064,ETIT
2026-04-22,0.0,13598375,13598375,8060,1696,8060,1696,DATA
2026-04-22,0.0,13598375,13598375,8060,1696,8060,1696,Palm ci
2026-04-22,-0.43,13535980,13535980,4675,2892,4675,2892,BOA_MALI
2026-04-22,0.06,189046400,189046400,8500,22152,8500,22152,BOA_CI
2026-04-22,0.0,6425675,6425675,2220,2875,2220,2875,Filtisac
2026-04-22,2.32,12747660,12747660,3305,3968,3305,3968,Servair
2026-04-22,0.26,19287275,19287275,7700,2505,7700,2505,DATA
2026-04-22,-0.72,5335810,5335810,1370,3890,1370,3890,DATA
2026-04-22,-1.3,6186500,6186500,38000,162,38000,162,DATA
2026-04-22,-1.41,6352660,6352660,11535,549,11535,549,SMBC
2026-04-22,-7.25,64947270,64947270,4066,15657,5750,11072,DATA
2026-04-22,4.0,3383320,3383320,1950,1735,1950,1735,Uniwax
2026-04-22,2.48,3491340,3491340,12400,288,12400,288,DATA
2026-04-22,-3.73,88771995,88771995,5420,16869,5420,16869,BOA_BF
2026-04-22,0.64,15125525,15125525,15000,1010,15000,1010,Orange ci
2026-04-22,-0.81,62782325,62782325,6735,9256,6735,9256,DATA
2026-04-22,0.0,1587600,1587600,3860,412,3860,412,LNBB
2026-04-22,0.63,2434550,2434550,1600,1489,1600,1489,DATA
2026-04-22,4.17,111806840,111806840,3500,32917,3500,32917,BOA_NIGER
2026-04-22,-2.97,1308700,1308700,55500,23,55500,23,Unilever
2026-04-22,0.0,1587600,1587600,3860,412,3860,412,DATA
2026-04-22,-0.43,13535980,13535980,4675,2892,4675,2892,DATA
2026-04-22,-4.61,9796850,9796850,23705,400,23705,400,BICC
2026-04-22,2.48,3491340,3491340,12400,288,12400,288,Nestle
2026-04-22,0.63,2434550,2434550,1600,1489,1600,1489,Cfao
2026-04-22,-7.5,17042195,17042195,1665,10030,1665,10030,DATA
2026-04-22,-1.14,1217410,1217410,7400,163,7400,163,SODE CI
2026-04-22,1.2,11485320,11485320,16000,722,16000,722,ECOBANK_CI
2026-04-22,-4.61,9796850,9796850,23705,400,23705,400,DATA
2026-04-22,0.0,408761210,408761210,28500,14307,28500,14307,DATA
2026-04-22,-0.81,62782325,62782325,6735,9256,6735,9256,BOA_SN
2026-04-22,-1.45,202876825,202876825,13900,15479,13900,15479,DATA
2026-04-22,0.0,6425675,6425675,2220,2875,2220,2875,DATA
2026-04-22,2.5,140888685,140888685,8200,17454,8200,17454,DATA
2026-04-23,0.0,125955950,125955950,28500,4421,28500,4421,Sonatel
2026-04-23,2.87,3152070,3152070,3400,948,3400,948,Servair
2026-04-23,0.34,5828330,5828330,7380,797,7380,797,Saph
2026-04-23,-1.94,2519700,2519700,4800,519,4800,519,DATA
2026-04-23,-0.65,217143690,217143690,7650,29325,7650,29325,DATA
2026-04-23,2.03,3509450,3509450,2265,1568,2265,1568,Filtisac
2026-04-23,7.43,61656610,61656610,3760,16818,3760,16818,DATA
2026-04-23,0.21,3168880,3168880,23755,133,23755,133,DATA
2026-04-23,-4.8,13123055,13123055,1585,8138,1585,8138,SEMC
2026-04-23,3.83,17142555,17142555,39455,461,39455,461,DATA
2026-04-23,-3.13,5212750,5212750,1550,3364,1550,3364,Cfao
2026-04-23,-0.51,22200755,22200755,1940,11469,1940,11469,Uniwax
2026-04-23,-0.37,67165665,67165665,5400,12474,5400,12474,BOA_BF
2026-04-23,-1.84,2046190,2046190,1600,1291,1600,1291,Bernabe
2026-04-23,0.0,11817530,11817530,2720,4347,2720,4347,Onatel bf
2026-04-23,-4.25,27181170,27181170,3893,6915,5505,4890,SAFCA
2026-04-23,-0.26,4505890,4505890,1940,2330,1940,2330,DATA
2026-04-23,6.32,1623305,1623305,3195,537,3195,537,DATA
2026-04-23,-1.84,2046190,2046190,1600,1291,1600,1291,DATA
2026-04-23,-1.72,41193325,41193325,2000,20590,2000,20590,Sucrivoire
2026-04-23,-0.67,16377030,16377030,14900,1095,14900,1095,Orange ci
2026-04-23,1.94,1410995,1410995,3935,362,3935,362,LNBB
2026-04-23,-0.26,4505890,4505890,1940,2330,1940,2330,Vivo energy
2026-04-23,-1.72,41193325,41193325,2000,20590,2000,20590,DATA
2026-04-23,0.78,12565880,12565880,5150,2423,5150,2423,DATA
2026-04-23,1.4,22788840,22788840,3250,7107,3250,7107,ORAGROUP_TOGO
2026-04-23,1.89,6239380,6239380,2700,2347,2700,2347,Total ci
2026-04-23,-0.85,56050430,56050430,8130,6935,8130,6935,DATA
2026-04-23,0.0,117951285,117951285,8500,13975,8500,13975,DATA
2026-04-23,-0.87,5236700,5236700,7990,658,7990,658,Palm ci
